Cell_Name,Site ID,Node_Id,Cell_Id,Technology,Technology_Description,Band,Global_Cellid
LKD_Madampitiya_West-CM2490-P_V,CM2490,27005,61,4G,LTE FDD,FDD2100,6913341
LKD_Miriswatta_Jn_Lamp-GM5299-P_V,GM5299,27770,61,4G,LTE FDD,FDD2100,7109181
LKD_Pansiyagama-KU0416-P_V,KU0416,24262,61,4G,LTE FDD,FDD2100,6211133
LKD_Bulnewa-AN0135-P_V,AN0135,23050,61,4G,LTE FDD,FDD2100,5900861
LKD_Puloli_North-JA0076-P_V,JA0076,21649,61,4G,LTE FDD,FDD2100,5542205
LKD_Bujjampola-PU0094-P_V,PU0094,21747,61,4G,LTE FDD,FDD2100,5567293
LKD_Pallama-PU0039-P_V,PU0039,23637,61,4G,LTE FDD,FDD2100,6051133
LKD_Karainagar_East-JA0117-P_V,JA0117,22215,61,4G,LTE FDD,FDD2100,5687101
LKD_Mawathagama_Zone-KU0528-P_V,KU0528,24215,61,4G,LTE FDD,FDD2100,6199101
LKD_Anuradhapura_Bustand-AN0022-P_V,AN0022,20422,61,4G,LTE FDD,FDD2100,5228093
LKD_Uhumeeya_West-KU0274-P_V,KU0274,21695,61,4G,LTE FDD,FDD2100,5553981
LKD_Hettipola_North-KU0100-P_V,KU0100,23013,61,4G,LTE FDD,FDD2100,5891389
LKD_Negombo_Beach_Rd_Lamp-GM5000-P_V,GM5000,24007,61,4G,LTE FDD,FDD2100,6145853
LKD_Kokuwil_East-JA0214-P_V,JA0214,23870,61,4G,LTE FDD,FDD2100,6110781
LKD_Mahailuppallama-AN0044-P_1V,AN0044,22591,61,4G,LTE FDD,FDD2100,5783357
LKD_Petiniyarmakilankulm-VA0011-P_1V,VA0011,20851,61,4G,LTE FDD,FDD2100,5337917
LKD_Keenawala-GM0176-P_1V,GM0176,23199,61,4G,LTE FDD,FDD2100,5939005
LKD_Alawala-GM0166-P_1V,GM0166,22625,61,4G,LTE FDD,FDD2100,5792061
LKD_Punnalaikkadduvan-JA0042-P_1V,JA0042,20757,61,4G,LTE FDD,FDD2100,5313853
LKD_Metiyagane_South-KU0284-P_1V,KU0284,24411,61,4G,LTE FDD,FDD2100,6249277
LKD_Hokandara-CM0198-P_1V,CM0198,20191,61,4G,LTE FDD,FDD2100,5168957
LKD_Udammita_East-GM0598-P_1V,GM0598,21641,61,4G,LTE FDD,FDD2100,5540157
LKD_Gonahena_South-GM0466-P_1V,GM0466,22977,61,4G,LTE FDD,FDD2100,5882173
LKD_Sewagama-PO0042-P_1V,PO0042,23221,61,4G,LTE FDD,FDD2100,5944637
LKD_Maha_Elagamuwa-AN0129-P_1V,AN0129,23053,61,4G,LTE FDD,FDD2100,5901629
LKD_Walgammulla-GM0228-P_1V,GM0228,23408,61,4G,LTE FDD,FDD2100,5992509
LKD_Hunupitiya_North-GM0071-P_1V,GM0071,20661,61,4G,LTE FDD,FDD2100,5289277
LKD_Uhumeeya-KU0246-P_1V,KU0246,21693,61,4G,LTE FDD,FDD2100,5553469
LKD_Kurunchakerny-TR0062-P_1V,TR0062,22947,61,4G,LTE FDD,FDD2100,5874493
LKD_Gonahena_East-GM0319-P_1V,GM0319,21623,61,4G,LTE FDD,FDD2100,5535549
LKD_Sahaspura_Flat-CM1297-P_1V,CM1297,22996,61,4G,LTE FDD,FDD2100,5887037
LKD_Wahamalgollewa-AN0171-P_1V,AN0171,23096,61,4G,LTE FDD,FDD2100,5912637
LKD_Chilaw_SLT-PU0003-P_1V,PU0003,20385,61,4G,LTE FDD,FDD2100,5218621
LKD_Batti_Putukudiyirupp-BA0021-P_1V,BA0021,22525,61,4G,LTE FDD,FDD2100,5766461
LKD_Makuluduwa-CM0814-P_1V,CM0814,21535,61,4G,LTE FDD,FDD2100,5513021
LKD_Hamannapahuwa-KU0180-P_1V,KU0180,23572,61,4G,LTE FDD,FDD2100,6034493
LKD_Hanwella-GM0798-P_1V,GM0798,20877,61,4G,LTE FDD,FDD2100,5344573
LKD_Ramagewatta_West-GM0474-P_1V,GM0474,21635,61,4G,LTE FDD,FDD2100,5538621
LKD_Alawwa-KU0017-P_1V,KU0017,21668,61,4G,LTE FDD,FDD2100,5547069
LKD_Kadahapola-KU0061-P_1V,KU0061,23114,61,4G,LTE FDD,FDD2100,5917245
LKD_Pethiyagoda_Reloc-GM0091-P_1V,GM0091,24707,61,4G,LTE FDD,FDD2100,6325053
LKD_Gomugomuwa-KU0386-P_1V,KU0386,24770,61,4G,LTE FDD,FDD2100,6341181
LKD_Kossinna-GM0129-P_1V,GM0129,20689,61,4G,LTE FDD,FDD2100,5296445
LKD_Halmillewa_Junction-KU0485-P_1V,KU0485,24667,61,4G,LTE FDD,FDD2100,6314813
LKD_Negombo-GM0037-P_1V,GM0037,20293,61,4G,LTE FDD,FDD2100,5195069
LKD_Omantai_DTL-VA0028-P_1V,VA0028,20857,61,4G,LTE FDD,FDD2100,5339453
LKD_Kaleliya_West-GM0699-P_1V,GM0699,23588,61,4G,LTE FDD,FDD2100,6038589
LKD_Anaolondewa-AN0218-P_1V,AN0218,24789,61,4G,LTE FDD,FDD2100,6346045
LKD_Kolonnawa-CM0050-P_1V,CM0050,20309,61,4G,LTE FDD,FDD2100,5199165
LKD_Welipennegahamulla-KU0359-P_1V,KU0359,23675,61,4G,LTE FDD,FDD2100,6060861
LKD_Polgahawela-KU0014-P_1V,KU0014,20789,61,4G,LTE FDD,FDD2100,5322045
LKD_Karaiyur-JA0038-P_1V,JA0038,20754,61,4G,LTE FDD,FDD2100,5313085
LKD_Dunagaha-GM0067-P_1V,GM0067,20660,61,4G,LTE FDD,FDD2100,5289021
LKD_Maithree_Bodiraja_Mw-CM0303-P_1V,CM0303,21474,61,4G,LTE FDD,FDD2100,5497405
LKD_Imbulgoda-GM0017-P_1V,GM0017,20639,61,4G,LTE FDD,FDD2100,5283645
LKD_Wijepura-PO0084-P_1V,PO0084,23678,61,4G,LTE FDD,FDD2100,6061629
LKD_Ja_Ela_North-GM0019-P_1V,GM0019,20194,61,4G,LTE FDD,FDD2100,5169725
LKD_Maradana_West-CM0216-P_V,CM0216,20082,61,4G,LTE FDD,FDD2100,5141053
LKD_Kurunegala_Town-KU0021-P_V,KU0021,20791,61,4G,LTE FDD,FDD2100,5322557
LKD_Kurunegala_Clk_Tower-KU0081-P_V,KU0081,21676,61,4G,LTE FDD,FDD2100,5549117
LKD_Passport_Office-CM0682-P_V,CM0682,20115,61,4G,LTE FDD,FDD2100,5149501
LKD_Sellamuttu_Av-CM0230-P_1V,CM0230,20086,61,4G,LTE FDD,FDD2100,5142077
LKD_Punchiborella_Reloc-CM2454-P_V,CM2454,27739,61,4G,LTE FDD,FDD2100,7101245
LKD_Kollupitiya-CM0435-P_V,CM0435,20550,61,4G,LTE FDD,FDD2100,5260861
LKD_Galkiriyagama-AN0118-P_V,AN0118,21967,61,4G,LTE FDD,FDD2100,5623613
LKD_Mullathivu_Town-MU0077-P_V,MU0077,22506,61,4G,LTE FDD,FDD2100,5761597
LKD_Morakewa-AN0040-P_V,AN0040,22637,61,4G,LTE FDD,FDD2100,5795133
LKD_Ethakada-AN0163-P_V,AN0163,21981,61,4G,LTE FDD,FDD2100,5627197
LKD_Kadawathgama_North_4_Lamp-AN5079-P_V,AN5079,26103,61,4G,LTE FDD,FDD2100,6682429
LKD_Kallanchiya-AN0102-P_V,AN0102,21959,61,4G,LTE FDD,FDD2100,5621565
LKD_Puliyankadawala-AN0084-P_V,AN0084,21888,61,4G,LTE FDD,FDD2100,5603389
LKD_Hirallugama-AN0215-P_V,AN0215,21992,61,4G,LTE FDD,FDD2100,5630013
LKD_Pihimbigollewa-AN0073-P_V,AN0073,21948,61,4G,LTE FDD,FDD2100,5618749
LKD_Kekirawa_North-AN0142-P_V,AN0142,23083,61,4G,LTE FDD,FDD2100,5909309
LKD_Maminiyawa_Lamp-AN5091-P_V,AN5091,26224,61,4G,LTE FDD,FDD2100,6713405
LKD_Punewa-AN0029-P_1V,AN0029,23073,61,4G,LTE FDD,FDD2100,5906749
LKD_Ikiriyagollawa_2_Lamp-AN5074-P_V,AN5074,25342,61,4G,LTE FDD,FDD2100,6487613
LKD_Palugaswewa-AN0043-P_V,AN0043,21873,61,4G,LTE FDD,FDD2100,5599549
LKD_Uggalboda-GM0197-P_1V,GM0197,22541,61,4G,LTE FDD,FDD2100,5770557
LKD_Kirankulam-BA0053-P_V,BA0053,23099,61,4G,LTE FDD,FDD2100,5913405
LKD_Mundal_South_2_Lamp-PU5034-P_V,PU5034,25564,61,4G,LTE FDD,FDD2100,6544445
LKD_Alwis_Terrace-CM1074-P_V,CM1074,20160,61,4G,LTE FDD,FDD2100,5161021
LKD_Hydepark_North-CM2015-P_V,CM2015,24246,61,4G,LTE FDD,FDD2100,6207037
LKD_Lunawa-CM0353-P_1V,CM0353,21483,61,4G,LTE FDD,FDD2100,5499709
LKD_Bangadeniya_North-PU0269-P_V,PU0269,26028,61,4G,LTE FDD,FDD2100,6663229
LKD_Mangalatiriya-GM0422-P_V,GM0422,23200,61,4G,LTE FDD,FDD2100,5939261
LKD_Eravur_Pattu_Lamp-BA5032-P_V,BA5032,26193,61,4G,LTE FDD,FDD2100,6705469
LKD_Nallur_North-JA0097-P_V,JA0097,20767,61,4G,LTE FDD,FDD2100,5316413
LKD_Galahitiyagoda-AM0122-P_V,AM0122,23104,61,4G,LTE FDD,FDD2100,5914685
LKD_Illuppaikkadavai-MA0023-P_V,MA0023,23440,61,4G,LTE FDD,FDD2100,6000701
LKD_Moondrampiddy_Lamp-MA5008-P_V,MA5008,24858,61,4G,LTE FDD,FDD2100,6363709
LKD_Dorakumbura-AM0140-P_V,AM0140,23565,61,4G,LTE FDD,FDD2100,6032701
LKD_Dalugamgoda-GM0372-P_1V,GM0372,21626,61,4G,LTE FDD,FDD2100,5536317
LKD_Mulliyaveli-MU0026-P_V,MU0026,21710,61,4G,LTE FDD,FDD2100,5557821
LKD_Nallamudawa-AN0159-P_V,AN0159,21902,61,4G,LTE FDD,FDD2100,5606973
LKD_Kaldemulla-CM0036-P_1V,CM0036,20197,61,4G,LTE FDD,FDD2100,5170493
LKD_Deans_Rd-CM0263-P_1V,CM0263,20501,61,4G,LTE FDD,FDD2100,5248317
LKD_Sevanapitiya-PO0090-P_V,PO0090,22627,61,4G,LTE FDD,FDD2100,5792573
LKD_Mankanai-TR0082-P_V,TR0082,23928,61,4G,LTE FDD,FDD2100,6125629
LKD_Aggona_RT-CM0425-P_1V,CM0425,20545,61,4G,LTE FDD,FDD2100,5259581
LKD_Welisara_West-GM0103-P_1V,GM0103,20679,61,4G,LTE FDD,FDD2100,5293885
LKD_Mabima-GM0170-P_V,GM0170,21130,61,4G,LTE FDD,FDD2100,5409341
LKD_St_Anthony_Rd-CM0107-P_1V,CM0107,20467,61,4G,LTE FDD,FDD2100,5239613
LKD_Ramanathan_Av-CM0443-P_V,CM0443,20240,61,4G,LTE FDD,FDD2100,5181501
LKD_Kanotuwa-KU0152-P_V,KU0152,23513,61,4G,LTE FDD,FDD2100,6019389
LKD_Karagampitiya_RT-CM1019-P_1V,CM1019,20332,61,4G,LTE FDD,FDD2100,5205053
LKD_De_Silva_Rd-CM0923-P_1V,CM0923,20607,61,4G,LTE FDD,FDD2100,5275453
LKD_Joe_Perera_Mw-CM1086-P_V,CM1086,21569,61,4G,LTE FDD,FDD2100,5521725
LKD_Madiwela_South-CM0351-P_V,CM0351,21482,61,4G,LTE FDD,FDD2100,5499453
LKD_Udayarkattukulam_Town-MU0089-P_V,MU0089,25639,61,4G,LTE FDD,FDD2100,6563645
LKD_R_Gunawrden_Mw_South-CM0455-P_V,CM0455,20239,61,4G,LTE FDD,FDD2100,5181245
LKD_Karabugas_Junc_Lamp-GM5158-P_V,GM5158,26198,61,4G,LTE FDD,FDD2100,6706749
LKD_Ambalamoya-AM0054-P_V,AM0054,23537,61,4G,LTE FDD,FDD2100,6025533
LKD_Negampaha-AN0076-P_V,AN0076,21949,61,4G,LTE FDD,FDD2100,5619005
LKD_Mathagal-JA0099-P_1V,JA0099,22660,61,4G,LTE FDD,FDD2100,5801021
LKD_Omantai_North_Lamp-VA5009-P_V,VA5009,26139,61,4G,LTE FDD,FDD2100,6691645
LKD_FTZ_Katunayake_2_Lamp-GM5005-P_V,GM5005,25129,61,4G,LTE FDD,FDD2100,6433085
LKD_Pandattarippu-JA0046-P_1V,JA0046,23437,61,4G,LTE FDD,FDD2100,5999933
LKD_Sinhapura-PO0091-P_V,PO0091,23500,61,4G,LTE FDD,FDD2100,6016061
LKD_Hunumulla-GM0186-P_V,GM0186,22540,61,4G,LTE FDD,FDD2100,5770301
LKD_Mayadunna-AM0245-P_V,AM0245,27263,61,4G,LTE FDD,FDD2100,6979389
LKD_Pahala_Maragahawewa-AN0161-P_V,AN0161,23046,61,4G,LTE FDD,FDD2100,5899837
LKD_Walakumbura-KE0240-P_V,KE0240,23666,61,4G,LTE FDD,FDD2100,6058557
LKD_Bibiladeniya-KU0084-P_V,KU0084,23012,61,4G,LTE FDD,FDD2100,5891133
LKD_Wadinagala-AM0024-P_V,AM0024,23665,61,4G,LTE FDD,FDD2100,6058301
LKD_Korathota_East-CM1626-P_V,CM1626,24869,61,4G,LTE FDD,FDD2100,6366525
LKD_Warapalana-GM0249-P_V,GM0249,23668,61,4G,LTE FDD,FDD2100,6059069
LKD_Thoduwawa_North-PU0335-P_V,PU0335,27099,61,4G,LTE FDD,FDD2100,6937405
LKD_Maliban-CM0153-P_V,CM0153,20066,61,4G,LTE FDD,FDD2100,5136957
LKD_Oyamaduwa_Reloc-AN0058-P_V,AN0058,23936,61,4G,LTE FDD,FDD2100,6127677
LKD_Radawana-GM0093-P_1V,GM0093,20674,61,4G,LTE FDD,FDD2100,5292605
LKD_Rajagiriya_Est_Reloc-CM1132-P_1V,CM1132,20088,61,4G,LTE FDD,FDD2100,5142589
LKD_Malwatta_Camp_Lamp-AM5011-P_V,AM5011,24656,61,4G,LTE FDD,FDD2100,6311997
LKD_Ganthalawa_Lamp-TR5019-P_V,TR5019,25995,61,4G,LTE FDD,FDD2100,6654781
LKD_Holike-AM0098-P_V,AM0098,23577,61,4G,LTE FDD,FDD2100,6035773
LKD_Sengamuwa-AM0138-P_V,AM0138,23060,61,4G,LTE FDD,FDD2100,5903421
LKD_Kelaniya_University-GM0564-P_V,GM0564,21639,61,4G,LTE FDD,FDD2100,5539645
LKD_Somapura-TR0032-P_V,TR0032,23049,61,4G,LTE FDD,FDD2100,5900605
LKD_Peellawatta_West-GM1086-P_V,GM1086,27014,61,4G,LTE FDD,FDD2100,6915645
LKD_Galewela_Town-MT0015-P_V,MT0015,26429,61,4G,LTE FDD,FDD2100,6765885
LKD_Thambiluvil_South-AM0222-P_V,AM0222,25512,61,4G,LTE FDD,FDD2100,6531133
LKD_JKH-CM0267-P_V,CM0267,20091,61,4G,LTE FDD,FDD2100,5143357
LKD_FTZ_Katunayake_1_Lamp-GM5004-P_V,GM5004,25128,61,4G,LTE FDD,FDD2100,6432829
LKD_Manakkulama-PU0091-P_V,PU0091,22600,61,4G,LTE FDD,FDD2100,5785661
LKD_Galgamuwa_South-KU0548-P_V,KU0548,25304,61,4G,LTE FDD,FDD2100,6477885
LKD_Ambatale-CM0182-P_V,CM0182,21467,61,4G,LTE FDD,FDD2100,5495613
LKD_Bujjomuwa_Railway_Lamp-KU5086-P_V,KU5086,25268,61,4G,LTE FDD,FDD2100,6468669
LKD_Kannattiya-AN0219-P_V,AN0219,21993,61,4G,LTE FDD,FDD2100,5630269
LKD_Karaweddy_West-JA0073-P_V,JA0073,22669,61,4G,LTE FDD,FDD2100,5803325
LKD_Vavuniya_Hospital-VA0039-P_V,VA0039,20858,61,4G,LTE FDD,FDD2100,5339709
LKD_Pothuvil_Beach_Rd_Lamp-AM5123-P_V,AM5123,25690,61,4G,LTE FDD,FDD2100,6576701
LKD_Wilimbula-GM0153-P_V,GM0153,22666,61,4G,LTE FDD,FDD2100,5802557
LKD_Melsiripura-KU0010-P_V,KU0010,20785,61,4G,LTE FDD,FDD2100,5321021
LKD_Kandana_North-GM0073-P_1V,GM0073,20663,61,4G,LTE FDD,FDD2100,5289789
LKD_Jampattah_St_West-CM1060-P_V,CM1060,20624,61,4G,LTE FDD,FDD2100,5279805
LKD_Battaramulla_East-CM0965-P_V,CM0965,20331,61,4G,LTE FDD,FDD2100,5204797
LKD_Vadduvakal-MU0085-P_V,MU0085,26241,61,4G,LTE FDD,FDD2100,6717757
LKD_Keppapilavu_Lamp-MU5004-P_V,MU5004,24571,61,4G,LTE FDD,FDD2100,6290237
LKD_Maharaja_HO-CM1279-P_V,CM1279,21843,61,4G,LTE FDD,FDD2100,5591869
LKD_Diyasenpura-PO0062-P_V,PO0062,23564,61,4G,LTE FDD,FDD2100,6032445
LKD_Paranthan_South-KI0093-P_V,KI0093,23642,61,4G,LTE FDD,FDD2100,6052413
LKD_Bingpadura-GM0327-P_V,GM0327,23003,61,4G,LTE FDD,FDD2100,5888829
LKD_Ethulkotte_East_Lamp-CM5366-P_V,CM5366,25094,61,4G,LTE FDD,FDD2100,6424125
LKD_Sangamankanda-AM0045-P_V,AM0045,23473,61,4G,LTE FDD,FDD2100,6009149
LKD_Kirula_Rd_Reloc-CM0987-P_V,CM0987,20123,61,4G,LTE FDD,FDD2100,5151549
LKD_Kavisigamuwa-KU0339-P_V,KU0339,23596,61,4G,LTE FDD,FDD2100,6040637
LKD_Etambagaskada_Lamp-AN5111-P_V,AN5111,25661,61,4G,LTE FDD,FDD2100,6569277
LKD_Padaviya-AN0028-P_V,AN0028,21928,61,4G,LTE FDD,FDD2100,5613629
LKD_Bihalpola_North-KU0383-P_V,KU0383,25718,61,4G,LTE FDD,FDD2100,6583869
LKD_Thummulla-CM0173-P_V,CM0173,20007,61,4G,LTE FDD,FDD2100,5121853
LKD_Narahenpita_Jn-CM1031-P_V,CM1031,20619,61,4G,LTE FDD,FDD2100,5278525
LKD_Kondavattavan_South_Lamp-AM5077-P_V,AM5077,25689,61,4G,LTE FDD,FDD2100,6576445
LKD_Deegawapiya-AM0055-P_V,AM0055,23201,61,4G,LTE FDD,FDD2100,5939517
LKD_Nuwarawewa-AN0110-P_V,AN0110,22693,61,4G,LTE FDD,FDD2100,5809469
LKD_Kirillawala-GM0208-P_V,GM0208,24358,61,4G,LTE FDD,FDD2100,6235709
LKD_Happitiya-GM0110-P_V,GM0110,26253,61,4G,LTE FDD,FDD2100,6720829
LKD_Mangala_Rd-CM0926-P_V,CM0926,20220,61,4G,LTE FDD,FDD2100,5176381
LKD_Raymond_Rd-CM0922-P_V,CM0922,20606,61,4G,LTE FDD,FDD2100,5275197
LKD_Mt_Lavinia_North-CM0343-P_V,CM0343,20323,61,4G,LTE FDD,FDD2100,5202749
LKD_Nagarkovil_South-JA0083-P_V,JA0083,26432,61,4G,LTE FDD,FDD2100,6766653
LKD_Metro_Homes_West_Lamp-CM5099-P_V,CM5099,24937,61,4G,LTE FDD,FDD2100,6383933
LKD_Pioneer_Reloc-CM1029-P_V,CM1029,20013,61,4G,LTE FDD,FDD2100,5123389
LKD_Dehiwala-CM0134-P_1V,CM0134,20063,61,4G,LTE FDD,FDD2100,5136189
LKD_Kirulapana_North-CM0566-P_V,CM0566,21507,61,4G,LTE FDD,FDD2100,5505853
LKD_Viyathpura_Kalalgoda_2_Lamp-CM5708-P_V,CM5708,26372,61,4G,LTE FDD,FDD2100,6751293
LKD_Kaduwela_Town-CM0632-P_V,CM0632,21518,61,4G,LTE FDD,FDD2100,5508669
LKD_SPAR_Battaramulla_Lamp-CM5357-P_V,CM5357,25115,61,4G,LTE FDD,FDD2100,6429501
LKD_Chilaw_Town_South_Lamp-PU5000-P_V,PU5000,24627,61,4G,LTE FDD,FDD2100,6304573
LKD_Thalawa_Railway_Lamp-AN5051-P_V,AN5051,25558,61,4G,LTE FDD,FDD2100,6542909
LKD_Kanagarayankulam-VA0024-P_V,VA0024,22569,61,4G,LTE FDD,FDD2100,5777725
LKD_Port_Access_North-CM0490-P_1V,CM0490,20567,61,4G,LTE FDD,FDD2100,5265213
LKD_Kinigama-GM0234-P_1V,GM0234,22543,61,4G,LTE FDD,FDD2100,5771069
LKD_Bangadeniya_South_Lamp-PU5037-P_V,PU5037,25684,61,4G,LTE FDD,FDD2100,6575165
LKD_Parana_Medawachchiya-TR0068-P_V,TR0068,23502,61,4G,LTE FDD,FDD2100,6016573
LKD_Kotawila_Rd-CM0912-P_V,CM0912,21552,61,4G,LTE FDD,FDD2100,5517373
LKD_DTV_Office-CM0760-P_V,CM0760,21794,61,4G,LTE FDD,FDD2100,5579325
LKD_Yaddigama-KU0550-P_V,KU0550,25448,61,4G,LTE FDD,FDD2100,6514749
LKD_Pulastigama-PO0048-P_V,PO0048,23119,61,4G,LTE FDD,FDD2100,5918525
LKD_Thalahena_South-CM0349-P_1V,CM0349,21481,61,4G,LTE FDD,FDD2100,5499197
LKD_Sungawila_Reloc-PO0216-P_V,PO0216,27306,61,4G,LTE FDD,FDD2100,6990397
LKD_Borupana_Rd-CM0365-P_1V,CM0365,20525,61,4G,LTE FDD,FDD2100,5254461
LKD_Kimbulapitiya_Rd_Lamp-GM5195-P_V,GM5195,25508,61,4G,LTE FDD,FDD2100,6530109
LKD_Gampaha_Town_South-GM0183-P_V,GM0183,21596,61,4G,LTE FDD,FDD2100,5528637
LKD_Arachchikattuwa_Suth-PU0142-P_V,PU0142,21754,61,4G,LTE FDD,FDD2100,5569085
LKD_Wasiwewa-KU0369-P_V,KU0369,26277,61,4G,LTE FDD,FDD2100,6726973
LKD_Morakewa-AN0040-P_1U,AN0040,22637,60,4G,LTE FDD,FDD2100,5795132
LKD_Weweldeniya-GM0053-P_1U,GM0053,20654,60,4G,LTE FDD,FDD2100,5287484
LKD_Manipai_Town-JA0137-P_1U,JA0137,20777,60,4G,LTE FDD,FDD2100,5318972
LKD_Weeragoda-AM0083-P_1U,AM0083,23039,60,4G,LTE FDD,FDD2100,5898044
LKD_Nilpanagoda-GM0193-P_1U,GM0193,20706,60,4G,LTE FDD,FDD2100,5300796
LKD_Malkaduwawa_South-KU0439-P_1U,KU0439,24321,60,4G,LTE FDD,FDD2100,6226236
LKD_Paranthan_South-KI0093-P_1U,KI0093,23642,60,4G,LTE FDD,FDD2100,6052412
LKD_Thittawella-KU0148-P_1U,KU0148,23016,60,4G,LTE FDD,FDD2100,5892156
LKD_Grandpass_North-CM0028-P_1U,CM0028,20447,60,4G,LTE FDD,FDD2100,5234492
LKD_Chunnakam_DTP-JA0011-P_1U,JA0011,20290,60,4G,LTE FDD,FDD2100,5194300
LKD_Ekala_North-GM0139-P_1U,GM0139,20692,60,4G,LTE FDD,FDD2100,5297212
LKD_Jaffna_Subash-JA0009-P_1U,JA0009,20742,60,4G,LTE FDD,FDD2100,5310012
LKD_ST_Jude_Road_Kattuwa-GM0767-P_1U,GM0767,24890,60,4G,LTE FDD,FDD2100,6371900
LKD_Weheragala_Junc-PO0133-P_1U,PO0133,24760,60,4G,LTE FDD,FDD2100,6338620
LKD_Dunkannawa-PU0052-P_1U,PU0052,21738,60,4G,LTE FDD,FDD2100,5564988
LKD_Ramagewatta-GM0468-P_1U,GM0468,24267,60,4G,LTE FDD,FDD2100,6212412
LKD_Kurunegala-KU0250-P_1U,KU0250,20136,60,4G,LTE FDD,FDD2100,5154876
LKD_Palali-JA0081-P_1U,JA0081,20765,60,4G,LTE FDD,FDD2100,5315900
LKD_Gallella-PO0052-P_1U,PO0052,21720,60,4G,LTE FDD,FDD2100,5560380
LKD_Anuradhapura_Town-AN0001-P_1U,AN0001,21115,60,4G,LTE FDD,FDD2100,5405500
LKD_Gampaha_Suntel-GM0539-P_1U,GM0539,20735,60,4G,LTE FDD,FDD2100,5308220
LKD_Parana_Veyangoda-GM0515-P_1U,GM0515,24663,60,4G,LTE FDD,FDD2100,6313788
LKD_Mawaramandiya_West-GM0841-P_1U,GM0841,24394,60,4G,LTE FDD,FDD2100,6244924
LKD_Marugnoor-VA0023-P_1U,VA0023,22508,60,4G,LTE FDD,FDD2100,5762108
LKD_Kebithigollewa-AN0047-P_1U,AN0047,23431,60,4G,LTE FDD,FDD2100,5998396
LKD_Aliyamalagala-AN0141-P_1U,AN0141,23079,60,4G,LTE FDD,FDD2100,5908284
LKD_Ragama_North-GM0095-P_1U,GM0095,20350,60,4G,LTE FDD,FDD2100,5209660
LKD_Kanduboda-GM0473-P_1U,GM0473,21135,60,4G,LTE FDD,FDD2100,5410620
LKD_Kotahena_West-CM0300-P_1U,CM0300,20510,60,4G,LTE FDD,FDD2100,5250620
LKD_Depanama-CM0017-P_1U,CM0017,20306,60,4G,LTE FDD,FDD2100,5198396
LKD_Ekala_Industril_Zone-GM0447-P_1U,GM0447,21632,60,4G,LTE FDD,FDD2100,5537852
LKD_Kotavehera_South-KU0445-P_1U,KU0445,24456,60,4G,LTE FDD,FDD2100,6260796
LKD_Kokuwil_East-JA0214-P_1U,JA0214,23870,60,4G,LTE FDD,FDD2100,6110780
LKD_Poruwalkanda_South-GM0616-P_1U,GM0616,23460,60,4G,LTE FDD,FDD2100,6005820
LKD_Boralesgamuwa-CM0007-P_1U,CM0007,20174,60,4G,LTE FDD,FDD2100,5164604
LKD_Belagama-CM1717-P_1U,CM1717,24528,60,4G,LTE FDD,FDD2100,6279228
LKD_Valachchena_Town_East-BA0138-P_U,BA0138,23948,60,4G,LTE FDD,FDD2100,6130748
LKD_Kurunduwatta_North-GM1173-P_U,GM1173,27053,60,4G,LTE FDD,FDD2100,6925628
LKD_Silva_Town_Madampe-PU0097-P_U,PU0097,20835,60,4G,LTE FDD,FDD2100,5333820
LKD_Parakramapura-AN0191-P_U,AN0191,21908,60,4G,LTE FDD,FDD2100,5608508
LKD_Kattuwa_South-GM0295-P_U,GM0295,20718,60,4G,LTE FDD,FDD2100,5303868
LKD_Kuruppu_Rd-CM0521-P_U,CM0521,20107,60,4G,LTE FDD,FDD2100,5147452
LKD_Killiveddi_SLT-TR0044-P_U,TR0044,23214,60,4G,LTE FDD,FDD2100,5942844
LKD_Madatugama-AN0024-P_U,AN0024,22521,60,4G,LTE FDD,FDD2100,5765436
LKD_Uyandana-KU0283-P_U,KU0283,23019,60,4G,LTE FDD,FDD2100,5892924
LKD_Gangodawila_South-CM0024-P_U,CM0024,20446,60,4G,LTE FDD,FDD2100,5234236
LKD_Ramanathan_Av-CM0443-P_U,CM0443,20240,60,4G,LTE FDD,FDD2100,5181500
LKD_Kotikawatta_South-CM0797-P_U,CM0797,21532,60,4G,LTE FDD,FDD2100,5512252
LKD_Kittanpahuwa-CM0805-P_U,CM0805,23600,60,4G,LTE FDD,FDD2100,6041660
LKD_Thalahena_East-CM0587-P_U,CM0587,20577,60,4G,LTE FDD,FDD2100,5267772
LKD_Kottukachchiya-PU0033-P_U,PU0033,23486,60,4G,LTE FDD,FDD2100,6012476
LKD_Maligakanda_Lane-CM0929-P_U,CM0929,24343,60,4G,LTE FDD,FDD2100,6231868
LKD_Avlegama_North-KU0512-P_U,KU0512,26144,60,4G,LTE FDD,FDD2100,6692924
LKD_Pelawatta_Jn-CM0873-P_U,CM0873,20233,60,4G,LTE FDD,FDD2100,5179708
LKD_Kalalgoda_East-CM0879-P_U,CM0879,21546,60,4G,LTE FDD,FDD2100,5515836
LKD_Madiwela_East-CM0450-P_U,CM0450,21488,60,4G,LTE FDD,FDD2100,5500988
LKD_Yapahuwa_South-KU0172-P_U,KU0172,23680,60,4G,LTE FDD,FDD2100,6062140
LKD_Trinco_Arcade-TR0096-P_U,TR0096,20847,60,4G,LTE FDD,FDD2100,5336892
LKD_Ranpathwila-AN0185-P_U,AN0185,21906,60,4G,LTE FDD,FDD2100,5607996
