cellid,enodebid,physcellid,time_timestamp,localcellid,eutrancellid1,eutrancellid2,eutrancellid3,avg_dlrsrp_s,avg_dlrsrq_s,avg_longitude,avg_latitude,avg_dlearfcn,avg_dlrsrp_d1,avg_dlrsrq_d1,avg_dlrsrp_d2,avg_dlrsrq_d2,avg_dlrsrp_d3,avg_dlrsrq_d3,avg_dlcqi,avg_ta
0,25766,114,00:45.0,0,5545473,,,-114.7,-16.7,80.590859,9.386391,1725,-117.1,-18.8,,,,,6,54.3
0,20530,27,01:28.0,0,5185537,,,-103,-15.4,79.865929,6.879455,1725,-105.5,-15.6,,,,,8,3
21,21115,400,01:38.0,21,5405954,5405470,5197076,-97,-20,80.410407,8.33338,1725,-85,-15.5,-86,-17.5,-87,-18,,1
21,20814,222,01:42.0,21,5328386,,,-103.5,-13.5,80.570095,7.75979,1725,-52,-19,,,,,6,4
0,23520,180,00:16.0,0,5779222,,,-113,-15.3,79.912552,7.146409,1725,-116.3,-17.7,,,,,,
2,23113,208,00:10.0,2,5317378,,,-111,-17,79.967464,9.715829,1725,-114,-20,,,,,7,47
3,21118,57,00:45.0,3,5787904,6548992,,-112,-16.5,80.813987,8.560597,1725,-112,-16,-114,-18.5,,,8,31
11,20424,126,00:15.0,11,5228318,,,-98,-12.5,81.554859,7.903502,1725,-103,-17.5,,,,,5,31
11,20424,126,00:41.0,11,5228318,,,-98,-13.5,81.554859,7.903502,1725,-102,-17,,,,,8,31
2,20424,128,01:31.0,2,5228575,,,-94.7,-12.3,81.557808,7.917968,1725,-97.7,-14.8,,,,,10,11.7
3,21585,112,01:54.0,3,4294967295,,,-111.4,-15.4,80.139815,7.131792,1725,-114.4,-18.1,,,,,7,16.2
3,21585,112,01:58.0,3,4294967295,5525790,,-96,-16.5,80.133044,7.134624,1725,-97,-18,-97,-18,,,9,7
2,26426,399,00:45.0,2,6765077,,,-83,-13.5,81.830615,7.405751,1725,-87,-17.5,,,,,8.5,2
1,25629,115,01:40.0,1,5227294,,,-119,-14.5,80.316795,8.160945,1725,-124,-18.5,,,,,7,12
10,20303,212,00:38.0,10,5197588,,,-92,-12.9,81.727091,7.68564,1725,-97.1,-17,,,,,10,5.8
21,20697,341,01:20.0,21,5285890,5298432,,-104.2,-14.6,79.954202,7.17143,1725,-108,-17.8,-109.6,-19.4,,,5.3,12.5
0,23520,180,00:37.0,0,5779202,5779201,5208084,-108,-17.5,79.9122,7.144597,1725,-113,-17,-114,-19.5,-114,-19,8,13
2,26426,399,01:29.0,2,6765077,,,-86.2,-13.6,81.831208,7.405757,1725,-90.7,-17.5,,,,,8.4,2
2,26426,399,00:35.0,2,6765077,,,-90.7,-14.6,81.830927,7.405229,1725,-95.4,-18,,,,,10,1.7
1,25629,115,00:21.0,1,5901826,,,-106,-12.5,80.317365,8.164698,1725,-113,-19,,,,,9,11
1,25629,115,01:15.0,1,6561024,,,-109,-12.8,80.318044,8.167025,1725,-114.2,-17.5,,,,,6.3,17.3
1,25629,115,01:41.0,1,6561024,,,-106.4,-11.7,80.317912,8.167557,1725,-114,-18.8,,,,,8.8,9.4
1,25629,115,00:20.0,1,6561024,,,-110.5,-14.3,80.326124,8.168916,1725,-114,-17,,,,,6.5,23
3,25629,346,00:19.0,3,5809695,,,-113,-13,80.311123,8.187483,1725,-118,-17.5,,,,,6,26
2,21456,189,01:52.0,2,5492737,5492757,,-91.5,-14.3,81.712761,7.607767,1725,-92,-14.8,-94,-16.5,,,7,1.5
1,21193,169,00:28.0,1,6152704,5128193,6152706,-72.5,-12,79.856714,6.896187,1725,-73.5,-14,-76.5,-16.8,-80,-20,10,1
3,25629,346,01:56.0,3,5901826,5227264,,-108,-16.5,80.315482,8.185749,1725,-106,-14.5,-109,-18.5,,,5,24
2,24045,146,00:39.0,2,5906432,,,-104,-17,81.493834,7.970514,1725,-112,-20,,,,,4,39
30,24045,144,01:00.0,30,6155521,,,-98.8,-12.8,81.504076,7.943629,1725,-107.2,-18.9,,,,,8.3,7.8
20,20303,211,00:33.0,20,5197578,,,-88,-11,81.726295,7.684988,1725,-101,-20,,,,,,
30,20303,327,01:10.0,30,5197569,,,-86.9,-13,81.725525,7.686362,1725,-90.9,-15.8,,,,,6.2,5.3
2,21456,189,01:09.0,2,6107925,5231618,6565378,-118,-17,81.697583,7.585227,1725,-118,-16,-119,-16.5,-120,-17,6,54
21,20697,341,01:42.0,21,5298432,,,-92.1,-14.5,79.95141,7.172268,1725,-94.1,-15,,,,,8,6.2
132,24235,282,01:52.0,,5218946,5218948,,-114,-14,79.845017,8.023577,41090,-116,-17,-117,-17,,,5,25
0,20697,339,01:35.0,0,5298453,,,-97.2,-14.7,79.949523,7.172598,1725,-98.9,-16.1,,,,,8.5,4.5
3,21585,112,01:40.0,3,4294967295,6017536,,-106,-16,80.134535,7.129308,1725,-114.5,-19.3,-114.5,-19,,,6,22
2,24546,345,01:42.0,2,5322260,,,-102,-14,80.142063,7.353683,1725,-103,-15.5,,,,,6,31
2,20858,177,01:48.0,2,5339648,5339649,5339052,-78,-13,80.501359,8.762698,1725,-84,-20,-84,-20,-86,-20,12,3
12,20649,131,00:01.0,12,5286176,6479872,,-98,-14.5,80.131307,7.278187,1725,-98,-15,-101,-18,,,4,21
12,20649,131,00:11.0,12,5527328,5527299,6576130,-96,-14,80.14179,7.268246,1725,-93,-17,-99,-19.5,-99,-18,7,37
0,23520,180,01:43.0,0,5779222,,,-111.3,-15.2,79.911563,7.147209,1725,-116,-17.3,,,,,6,15
22,20077,415,01:54.0,22,5139712,6179841,,-88,-11.5,79.86088,6.875083,1725,-92,-14.5,-96,-16.5,,,5,2
22,21115,127,01:58.0,22,5197078,5405952,,-106,-12.5,80.405317,8.341946,1725,-110,-17.5,-113,-19.5,,,,16
20,23879,205,01:13.0,20,6113025,4294967295,6113024,-108,-11,81.186853,8.505493,1725,-115,-18,-115,-19.5,-115,-19.5,9,6
0,23520,180,00:36.0,0,5779222,,,-112,-15.2,79.911852,7.146903,1725,-117,-17.7,,,,,,
2,24586,446,00:05.0,2,5229322,5766913,6507265,-115,-20,81.526851,7.920692,1725,-112,-18.5,-114,-19,-115,-20,,19
1,24604,65,00:34.0,1,6170369,6298624,,-107,-16,80.665152,8.286892,1725,-108,-17,-110,-19,,,6,31
10,23079,269,01:39.0,10,5908225,5623552,6782722,-111,-13.5,80.515648,7.958073,1725,-114,-17,-117,-19,-117,-19.5,12,35
20,23879,205,00:18.0,20,6113025,6113024,,-104,-14,81.188161,8.50428,1725,-108,-17,-109,-18,,,5,9
0,21654,15,01:53.0,0,5543426,5543425,,-94.5,-13.8,80.161288,9.659117,1725,-99.5,-17.5,-101.5,-19.5,,,11,1.5
3,21585,112,00:19.0,3,6918913,5525790,,-105,-13,80.142337,7.133558,1725,-109,-16.5,-109,-17.5,,,8,13
1,25629,115,01:34.0,1,5227294,,,-108.5,-15.5,80.317394,8.163178,1725,-118,-19,,,,,5.5,13.5
3,20646,274,01:02.0,3,5285377,5539361,,-103,-11,79.937123,6.991649,1725,-109,-20,-110,-20,,,,
2,20771,346,01:47.0,2,6029569,7006465,,-111.7,-15.3,79.990852,9.747765,1725,-116.3,-19.3,-119.7,-19.7,,,5,18
3,21585,112,01:43.0,3,6017536,4294967295,,-113.3,-14.3,80.148177,7.126817,1725,-115.7,-16.5,-124.3,-19.5,,,4,24
0,20731,375,01:44.0,0,6145793,7170306,5305090,-108,-15.5,79.841387,7.218693,1725,-111,-19,-111,-19.5,-113,-20,8,5
3,24157,57,00:29.0,3,6184214,,,-86,-15.6,79.847964,7.210166,1725,-90.3,-18.8,,,,,7.7,4.3
3,25629,346,01:38.0,3,6561026,,,-95,-12.5,80.306867,8.172763,1725,-102,-18,,,,,7,11
0,25629,116,01:16.0,0,6561025,,,-98.4,-11.7,80.317856,8.169437,1725,-103.9,-17.2,,,,,7.4,8.4
30,24045,144,01:20.0,30,6155530,,,-115,-12,81.505595,7.94466,1725,-122,-18.5,,,,,9,10
0,26967,366,01:43.0,0,5493780,,,-102.8,-12,81.521779,7.902918,1725,-107,-15.4,,,,,8,3
0,22689,309,00:18.0,0,5551362,5154826,5808386,-107,-16.5,80.360339,7.469603,1725,-109,-17,-111,-20,-112,-20,3,11
20,20303,211,00:48.0,20,5197578,,,-92,-11.3,81.727826,7.685864,1725,-105,-20,,,,,10.5,8.5
2,21456,189,01:01.0,2,5904897,6107925,,-115,-17,81.694063,7.57776,1725,-116,-17.5,-116,-17.5,,,4,54
0,20530,27,00:35.0,0,5267458,5201943,,-94,-17.5,79.867938,6.886915,1725,-95,-15.5,-101,-20,,,7,10
1,21193,169,00:09.0,1,5128193,6152704,,-73,-12,79.856794,6.896285,1725,-79,-17,-79,-9,,,11,1
1,24091,392,01:40.0,1,6564610,6167296,5309954,-99,-19,80.013796,9.666475,1725,-104,-20,-104,-19.5,-107,-20,8,2
1,25629,115,00:31.0,1,6561024,,,-112,-13.8,80.318378,8.168521,1725,-116.7,-18.7,,,,,6.3,11
30,24045,144,01:27.0,30,6127106,,,-100,-14.5,81.510441,7.941041,1725,-103,-18.3,,,,,5.5,11
2,22715,153,01:44.0,2,6308866,5815040,6308865,-105,-16.5,81.195466,8.676643,1725,-106,-17,-106,-18,-106,-17.5,5,13
0,23520,180,01:43.0,0,5779202,,,-111,-17.5,79.912127,7.145073,1725,-116,-17.5,,,,,,
1,24401,389,01:07.0,1,6198274,,,-90,-11.5,79.788631,7.576898,1725,-96,-19.5,,,,,10,9
0,21657,93,01:55.0,0,5318145,,,-105,-15,80.049765,9.659399,1725,-110,-18.8,,,,,10.5,7.5
21,21653,174,00:01.0,21,6167297,6564610,,-99.5,-15.3,80.013218,9.666079,1725,-102,-15.8,-105.5,-18.5,,,5,7.5
1,23925,386,01:52.0,1,6124802,,,-99.7,-13.2,81.340718,7.550602,1725,-104.6,-17.5,,,,,8.4,8.3
1,24586,445,00:20.0,1,5228308,5228298,6130690,-101,-20,81.538333,7.925306,1725,-98,-13,-102,-19.5,-103,-20,,17
1,24604,65,00:43.0,1,6316832,5996034,,-116,-16,80.64626,8.279712,1725,-119,-18,-123,-20,,,6,35
2,20731,377,01:44.0,2,5305090,5307137,,-107,-14.5,79.839412,7.213502,1725,-109,-17,-112,-19.5,,,6,3
1,23879,206,00:18.0,1,6113024,6113044,5782273,-88,-16.5,81.182616,8.503719,1725,-89,-17,-90,-16.5,-91,-19,8,0
1,23879,206,00:22.0,1,6113024,5782273,6113044,-87,-16.5,81.182616,8.503719,1725,-90,-17.5,-90,-18,-90,-16,7,0
10,23079,269,00:14.0,10,5623552,5874709,5901579,-110,-18,80.532026,7.937938,1725,-110,-17,-112,-20,-113,-18.5,,
21,21653,174,01:02.0,21,6167297,6564610,6564609,-94.5,-15.5,80.013291,9.665921,1725,-96.5,-16,-99.5,-17.8,-100,-20,5.5,8
2,24586,446,00:17.0,2,6903808,5229322,6127105,-115,-20,81.538333,7.925306,1725,-109,-13.5,-111,-17,-112,-18,,19
2,24586,446,01:21.0,2,6507265,5229322,6903808,-115,-20,81.526035,7.91997,1725,-113,-18.5,-114,-19.5,-115,-20,,19
11,21115,401,01:37.0,11,5405442,,,-88,-17,80.409917,8.333672,1725,-89,-19,,,,,5,1
22,21115,127,00:37.0,22,5405472,5197076,,-114,-13.5,80.408941,8.33461,1725,-118,-16.5,-118,-17,,,,4
1,24604,65,01:31.0,1,6316832,5996034,5968672,-117,-16.5,80.669613,8.272724,1725,-119,-16,-120,-19,-120,-18.5,6,37
81,27394,229,00:56.0,81,6050158,,,-115.7,-12.3,79.743193,8.042822,525,-122.3,-18.5,,,,,9,24
81,27394,229,00:48.0,81,7012946,,,-109,-16,79.729711,8.045598,525,-105,-12,,,,,9,15.5
10,20303,212,00:28.0,10,5232396,6311190,6311168,-114,-14,81.729475,7.687112,1725,-116,-15.5,-121,-20,-122,-20,7,9
21,21653,174,01:04.0,21,7164928,,,-77,-12,80.008924,9.667885,1725,-85,-17,,,,,9,2
0,21443,31,00:32.0,0,5155586,5226498,,-107.4,-14.8,81.681607,7.300686,1725,-108.6,-15.9,-112.4,-18.1,,,5,15.5
2,20424,128,00:26.0,2,6294016,6130688,,-105,-14,81.546933,7.919121,1725,-107,-16.5,-107,-17,,,6,25
2,20424,128,00:07.0,2,6294016,,,-106,-12.1,81.553861,7.920013,1725,-112,-18,,,,,8.5,19.3
2,20424,128,01:23.0,2,5228547,5228308,,-100.5,-11.5,81.555456,7.921861,1725,-105.5,-17,-108,-19.3,,,8.5,15.5
3,21585,112,01:59.0,3,6017536,,,-110.3,-15,80.143338,7.128097,1725,-112.3,-15.8,,,,,6.3,20.7
0,21846,95,01:37.0,0,5152000,5152022,,-78,-15,79.850452,6.919105,1725,-82,-16.5,-82,-16.5,,,,1
21,21115,400,01:38.0,21,5227776,,,-105,-18,80.396176,8.335597,1725,-107,-19.5,,,,,,23
22,21115,127,01:21.0,22,5405452,,,-94.7,-13.7,80.409583,8.333982,1725,-101.7,-18.2,,,,,7,1.7
22,21115,127,01:24.0,22,5405452,5405472,,-97,-13.5,80.409991,8.333841,1725,-103,-16.3,-104.5,-19,,,9,2
12,23002,153,01:49.0,12,5284619,,,-109.5,-13.8,80.128012,7.031693,1725,-112.2,-15.8,,,,,8,27.5
81,27394,229,00:08.0,81,6050129,,,-102.7,-11.3,79.734717,8.045437,525,-109.7,-18.3,,,,,9.7,17.3
30,20303,327,00:43.0,30,5197578,,,-89.3,-12.6,81.72591,7.688247,1725,-96.5,-19,,,,,7.5,3.7
2,23113,208,00:20.0,2,6046998,,,-109,-15,79.96591,9.715819,1725,-113,-18.5,,,,,7,47
1,24586,445,01:47.0,1,6130690,6294018,,-100,-15.5,81.534791,7.921278,1725,-103,-17.5,-104,-18.5,,,5,9
11,20424,126,01:32.0,11,5228318,,,-98,-13,81.554859,7.903502,1725,-99,-15,,,,,10,31
11,20424,126,01:52.0,11,5228318,,,-96,-13,81.554859,7.903502,1725,-101,-15.5,,,,,10,31
0,21443,31,01:54.0,0,5155586,5226498,,-103.7,-14.4,81.681397,7.299632,1725,-107.2,-17.2,-108.8,-18.8,,,4.3,12.8
3,21585,112,01:55.0,3,4294967295,4294967295,,-110.5,-16.3,80.138236,7.126187,1725,-111,-17.3,-112.5,-18.3,,,6,21
22,21115,127,00:25.0,22,5197076,5405954,5197057,-103,-12.5,80.408858,8.335044,1725,-107,-16.5,-108,-16.5,-111,-19.5,8,4
22,21115,127,01:24.0,22,5197076,5197057,5405954,-100,-13,80.409297,8.335165,1725,-100,-12.5,-103,-15,-105,-18,9,4
0,23520,180,01:27.0,0,5779222,,,-110.5,-16.3,79.912007,7.147867,1725,-113.3,-17.5,,,,,7,17
1,23925,386,00:45.0,1,5912833,5912834,,-116,-20,81.344042,7.552344,1725,-113,-18.5,-114,-18.5,,,4,15
2,24586,446,01:14.0,2,5766914,6127104,,-112,-20,81.520612,7.925643,1725,-108,-17,-111,-20,,,3,25
22,21115,127,00:00.0,22,5405472,,,-101,-11.5,80.409714,8.335374,1725,-107,-15,,,,,,
22,21115,127,00:33.0,22,5405472,5197076,,-113,-13.5,80.409019,8.334659,1725,-116,-15,-118,-17.5,,,,4
81,27394,229,00:24.0,81,6025297,6050158,,-116,-13.5,79.730499,8.038328,525,-119,-15.5,-121,-19,,,6,28
3,21118,57,01:21.0,3,5406208,5406218,5406238,-99,-15,80.832366,8.548416,1725,-103,-18.5,-105,-20,-106,-20,8,1
0,23520,180,00:03.0,0,5779222,,,-104,-15.5,79.912095,7.147817,1725,-106,-18.5,,,,,,16
0,23520,180,00:18.0,0,5779222,,,-106.3,-16,79.912721,7.148438,1725,-108.7,-15,,,,,8,19
11,20424,126,01:30.0,11,6130689,5228318,,-114,-16.5,81.564404,7.918381,1725,-115,-15.5,-118,-18.5,,,5,26
1,20680,377,01:12.0,1,5994241,,,-92.3,-12.3,80.110286,7.122961,1725,-98.5,-15.6,,,,,8.7,6.6
2,20145,78,00:40.0,2,5318656,,,-88,-9.5,80.015281,9.687198,1725,-95,-15,,,,,9,3
1,21193,169,00:02.0,1,5425408,,,-93.7,-12.2,79.856106,6.89598,1725,-98.4,-17.1,,,,,8.2,1.4
22,21115,127,01:09.0,22,5405472,,,-101.1,-12.8,80.409256,8.33449,1725,-106.3,-17.3,,,,,7.3,3.8
81,27394,229,01:28.0,81,6050129,7012946,6025296,-107,-13,79.728358,8.04927,525,-109,-13.5,-114,-18.5,-114,-19,10,10
10,20303,212,00:19.0,10,5232396,6311168,6311190,-114,-13,81.729588,7.687377,1725,-116,-15,-122,-20,-122,-20,7,9
2,20424,128,01:34.0,2,5228547,,,-104.1,-11.5,81.556819,7.922066,1725,-109.7,-16.5,,,,,9.6,11.6
0,23662,93,01:35.0,0,6013185,5880320,5817090,-120,-17.5,80.009517,8.788912,1725,-121,-19,-121,-18.5,-122,-19,,
2,20424,128,01:26.0,2,5228547,,,-101.4,-11.8,81.55779,7.922808,1725,-106.8,-16.8,,,,,7.8,13.4
1,23925,386,01:46.0,1,6124802,5912832,,-90,-13.3,81.339176,7.552385,1725,-94,-17.8,-95,-17.5,,,6,6.5
32,20104,200,01:00.0,32,7048468,7048448,5144843,-110,-15.5,79.87858,6.899766,1725,-110,-15,-113,-16.5,-115,-17.5,,5
3,21585,112,01:38.0,3,4294967295,4294967295,,-112.3,-17.4,80.142431,7.133331,1725,-110.3,-16.8,-112.5,-17.4,,,6.8,21
0,25629,116,01:10.0,0,6561025,,,-100.9,-11.6,80.316132,8.170035,1725,-107.1,-17.1,,,,,9,7.8
1,25629,115,00:46.0,1,6561024,,,-109,-13.5,80.324104,8.1676,1725,-113.4,-18.6,,,,,6,19.8
81,27252,413,01:42.0,81,5764946,5764975,6256722,-104.5,-15.5,81.811152,7.36576,525,-106.5,-18.5,-107.5,-19.5,-108.5,-19.8,5.5,10
3,20646,274,01:38.0,3,5539361,5285377,,-106,-11,79.938082,6.990752,1725,-112,-19,-113,-20,,,8,6
10,20303,212,00:17.0,10,5232396,,,-105,-13.8,81.729866,7.687033,1725,-109,-18.5,,,,,4,9.5
20,20303,211,01:14.0,20,5232384,5197568,,-111,-17.5,81.73031,7.687754,1725,-111,-18,-112,-19.5,,,,10
1,21193,169,00:02.0,1,6152704,,,-80.5,-11.5,79.856637,6.895626,1725,-86,-17,,,,,9.5,1
3,24157,57,00:38.0,3,5195030,,,-102,-14.2,79.849022,7.211215,1725,-107.3,-18.8,,,,,10,3
0,20254,198,01:09.0,0,5185025,,,-95,-15.5,79.895867,6.990739,1725,-102,-19,,,,,8,4
12,20649,131,00:26.0,12,6479872,5286176,6479873,-100,-14.5,80.138917,7.280152,1725,-101,-13.5,-101,-14,-105,-18,5,21
12,20649,131,00:36.0,12,5286176,6479872,,-101,-15,80.138917,7.280152,1725,-102,-16,-102,-17,,,3,21
2,20313,47,01:50.0,2,5273090,5273110,5273089,-94,-16,79.862231,6.856323,1725,-96,-18,-97,-19,-99,-20,,2
1,25629,115,00:55.0,1,5227294,5227274,,-109,-15,80.318012,8.164664,1725,-111,-17,-113,-19,,,,12
0,25629,116,01:33.0,0,6561027,,,-84,-11.5,80.32159,8.180291,1725,-87,-14.5,,,,,,24
3,25629,346,01:51.0,3,5901826,5227264,,-105,-15,80.315482,8.185749,1725,-107,-16,-108,-17,,,4,25
30,20303,327,00:08.0,30,5197569,,,-91.6,-12.7,81.725058,7.686925,1725,-97.3,-17.1,,,,,7.2,4.1
0,20731,375,01:47.0,0,6304258,,,-109,-15,79.840662,7.22075,1725,-116,-19.5,,,,,10,6
2,23520,182,00:39.0,2,6021121,5208084,6021123,-97,-13,79.90324,7.143364,1725,-100,-17,-105,-20,-105,-19.5,,4
0,25629,116,00:34.0,0,6561025,5227294,,-111,-15.5,80.321576,8.170572,1725,-110,-15,-118,-20,,,6,17
0,25629,116,01:30.0,0,6561025,5227294,,-109.5,-15,80.323933,8.167347,1725,-110,-15.3,-116.5,-20,,,5.5,18.5
1,25629,115,00:13.0,1,5227265,,,-114,-14.3,80.322752,8.158493,1725,-116.7,-17.3,,,,,5,26
3,25629,346,01:01.0,3,5227264,,,-112,-12.3,80.31188,8.18583,1725,-114.7,-16.2,,,,,8,25
10,20303,212,00:23.0,10,5232396,,,-105,-15.5,81.730409,7.687249,1725,-105,-15.5,,,,,3,10
0,22689,309,00:01.0,0,5550337,5551362,6674177,-92,-17.5,80.368915,7.479362,1725,-89,-15,-94,-18.5,-94,-18.5,,20
21,20697,341,00:35.0,21,5298432,,,-93.1,-14.5,79.952892,7.172322,1725,-97.2,-16.5,,,,,8.5,7.8
3,25629,346,00:24.0,3,5227284,,,-100,-11,80.312277,8.173133,1725,-108,-18,,,,,12,6
0,25629,116,01:15.0,0,6561025,,,-102.1,-12.5,80.319293,8.170949,1725,-107.5,-17.3,,,,,9.2,10.6
2,24045,146,00:49.0,2,5903872,5906432,6127106,-105,-18,81.493834,7.970514,1725,-111,-20,-113,-20,-115,-20,3,39
0,20195,330,01:00.0,0,5289492,6288643,5282562,-107,-15,79.889912,7.087225,1725,-108,-16.5,-108,-14,-110,-18.5,5,7
1,21148,194,01:59.0,1,6011138,6453504,5883422,-118,-20,80.337792,7.441317,1725,-119,-16.5,-120,-18,-120,-18,3,36
0,25766,114,00:25.0,0,5545473,,,-115,-15.1,80.590628,9.372819,1725,-119.9,-19.1,,,,,9,43.8
0,20530,27,01:12.0,0,5578756,,,-117,-15.5,79.866723,6.880395,1725,-120,-19.5,,,,,7,3
21,21610,199,00:46.0,21,6235660,,,-108.5,-14,79.97719,7.03319,1725,-109.5,-15.5,,,,,5,10
22,20771,347,01:42.0,22,5879809,,,-106,-13.3,79.980701,9.746842,1725,-111.3,-17.9,,,,,6,12.4
1,21193,169,00:03.0,1,5425408,,,-87.6,-11.6,79.855735,6.896032,1725,-92.7,-16.6,,,,,9.1,1.4
12,20649,131,00:52.0,12,5527328,6576130,,-93,-12.5,80.14179,7.268246,1725,-94,-14.5,-97,-18,,,9,37
91,27394,230,00:41.0,91,6050138,,,-104.5,-13.1,79.735243,8.042387,525,-108.7,-16.8,,,,,6.7,17.9
2,20424,128,00:39.0,2,6600960,,,-115,-14.5,81.541895,7.920439,1725,-118,-18,,,,,5,32
1,24604,65,01:26.0,1,5996034,,,-114.3,-15.1,80.666382,8.270161,1725,-118,-18.7,,,,,7,36.8
1,24829,238,00:57.0,1,6486274,,,-114.5,-14.9,81.028736,7.635074,1725,-117.8,-18,,,,,8,25
3,21585,112,01:18.0,3,4294967295,4294967295,,-115,-18.5,80.143363,7.133522,1725,-116,-17.5,-119.8,-19.3,,,5.8,20
1,24091,392,00:13.0,1,6167296,5309954,6564610,-100,-17.5,80.013201,9.667918,1725,-96,-14,-100,-19,-102,-18,,
1,24091,392,01:35.0,1,5309954,5309955,6564610,-100,-19.5,80.013375,9.666443,1725,-102,-20,-104,-20,-104,-20,8,2
1,25629,115,01:24.0,1,5227274,6561024,,-112,-12.5,80.31902,8.165839,1725,-118,-19,-119,-20,,,7,11
0,25629,116,01:00.0,0,5901826,,,-98.2,-13.1,80.317154,8.171573,1725,-103.2,-18,,,,,7,7.7
81,27252,413,01:59.0,81,6976602,6256722,,-99,-12.5,81.810072,7.36572,525,-104,-17,-106,-19,,,,8
0,20195,330,00:09.0,0,5289492,6288643,,-110,-11.8,79.88785,7.088293,1725,-115.5,-16.5,-119,-18.3,,,5,9
20,20303,211,00:17.0,20,5197568,5232384,,-107,-16,81.73035,7.689361,1725,-109,-18.5,-110,-19.5,,,,10
2,21456,189,01:04.0,2,5766421,,,-112.5,-16.8,81.674241,7.596862,1725,-114.5,-17.5,,,,,3,61
12,20649,131,01:21.0,12,6659843,,,-103,-15.5,80.149568,7.278802,1725,-109,-13,,,,,,20
12,20649,131,00:09.0,12,6576128,,,-94.5,-14.1,80.130932,7.275277,1725,-98.5,-16.8,,,,,10,31
0,20697,339,01:33.0,0,5285910,,,-92.5,-15.5,79.949237,7.174924,1725,-95,-17.5,,,,,7,6
0,21893,256,00:42.0,0,5405451,,,-111.7,-17.8,80.386355,8.342428,1725,-117,-18.8,,,,,7,17
1,23879,206,00:42.0,1,5782273,6113024,6113044,-89,-17.5,81.182617,8.50372,1725,-89,-18,-89,-17,-91,-16.5,7,0
1,20477,281,01:48.0,1,5502466,,,-93,-9.5,79.857867,6.925599,1725,-98,-15.5,,,,,8,2
82,21677,368,01:51.0,82,5325649,,,-90.4,-13.9,80.364498,7.488238,525,-94,-17.3,,,,,7,0.6
1,24604,65,00:24.0,1,5996034,,,-112,-16.8,80.670757,8.273552,1725,-113,-17,,,,,,
80,26618,6,01:19.0,80,5194322,,,-104,-14,80.023793,9.746051,525,-109,-20,,,,,10,9
80,26618,6,00:24.0,80,5194322,,,-105.3,-14.5,80.024876,9.745478,525,-111.8,-18.9,,,,,8.5,9.5
0,21443,31,01:07.0,0,5226498,5155586,,-106.6,-15.3,81.682816,7.300333,1725,-108.8,-17.4,-111,-18.6,,,4.8,15.2
11,20424,126,00:56.0,11,5228318,,,-97,-12.5,81.554859,7.903502,1725,-102,-16.5,,,,,10,31
2,20424,128,01:13.0,2,6127104,5228547,,-113,-14,81.545075,7.926181,1725,-115,-17,-116,-18.5,,,6,30
2,20424,128,01:10.0,2,5228547,,,-100.4,-12.7,81.557928,7.923262,1725,-103.2,-15.1,,,,,7.8,13.1
2,20424,128,01:23.0,2,5228575,,,-105,-13,81.559595,7.914275,1725,-107,-14.5,,,,,8,8
1,21574,375,01:50.0,1,5411861,,,-106.7,-12.8,79.860045,7.065934,1725,-113,-19.7,,,,,6,6
0,25629,116,00:25.0,0,5901826,,,-103,-13,80.315338,8.177223,1725,-109,-18.5,,,,,6,11
0,25629,116,01:08.0,0,5901826,,,-101.2,-12.9,80.31638,8.171726,1725,-106.4,-17.5,,,,,7,7.4
30,24045,144,01:25.0,30,6155530,,,-95.5,-12,81.502816,7.944563,1725,-109.5,-19.8,,,,,8,2
3,20646,274,01:33.0,3,5539361,,,-103,-11,79.939196,6.991484,1725,-111,-19.5,,,,,8,6
0,22689,309,00:23.0,0,5326849,5413920,6165248,-107,-15,80.361452,7.469213,1725,-107,-14,-110,-18,-112,-19,,
2,21456,189,01:18.0,2,6107925,6120194,6597888,-115,-14.5,81.696077,7.580751,1725,-115,-15.5,-120,-18,-120,-17.5,5,54
2,21456,189,01:10.0,2,6565378,,,-106.2,-13,81.691961,7.595292,1725,-110,-16.3,,,,,6.5,42.3
0,23520,180,00:01.0,0,5779202,,,-105,-15.8,79.911153,7.143583,1725,-109,-18.3,,,,,7,13
12,20649,131,01:02.0,12,5286176,6479872,5527328,-98,-15,80.138917,7.280152,1725,-99,-15,-101,-17.5,-104,-20,5,21
1,24091,392,00:57.0,1,5543189,6564610,6564609,-105,-15.5,80.013239,9.665276,1725,-107,-17,-110,-19,-110,-19,5,3
22,21115,127,01:14.0,22,5197076,5197057,5405954,-100,-12.8,80.408626,8.334868,1725,-103.5,-14.8,-107,-18.8,-109,-19.5,9,3
10,23079,269,00:01.0,10,5623552,5909249,5788674,-110,-19,80.532252,7.942549,1725,-109,-16.5,-113,-20,-113,-20,5,49
20,23879,205,01:18.0,20,5220372,6113024,,-105,-11,81.186718,8.505169,1725,-112,-20,-113,-20,,,9,6
81,27394,229,01:00.0,81,6025296,6050129,6050158,-117,-13.8,79.732937,8.037454,525,-121,-17.8,-121,-18.5,-121,-18.8,6,28
1,21653,176,01:15.0,1,5543189,,,-89.5,-12.1,80.009567,9.669316,1725,-92.5,-13.9,,,,,7.5,0.5
2,20424,128,00:02.0,2,6294016,5228575,,-105.7,-14.2,81.557851,7.921622,1725,-106,-15.5,-109,-17.3,,,7,23.5
